Account	Name	StNum	StName	City	State	Zip	Phone	PermitTypes	Expiration	FacilityType	District	Risk	Employees	Score	InspectionDate	StartTime	EndTime	ActivityType	InspectorID	InspectorName	SiteCount
960282	SHIPLEY DONUTS	6619	" ""TIDWELL"""	" ""HOUSTON"""	" ""TX"""	" ""77016"""		"F,G"	8/23/2013	(120) Bakery - Retail 	407	3	3	1	3/13/2013	7:40 AM	8:15 AM	Routine Inspection (001)	KXR1	Kristina Robles	2	
960289	GONZALES DAY CARE	839	" ""RUTLAND"""	" ""HOUSTON"""	" ""TX"""	" ""77008"""		"F,G"	8/23/2013	(050) Day Care Center - Open Foods	303	3	9	1	2/4/2013	11:45 AM	12:10 PM	Routine Inspection (001)	DXM1	David Martinez	3	
960316	TOWN MARKET	8323	" ""CINNAMON"""	" ""HOUSTON"""	" ""TX"""	" ""77072"""		F	9/1/2013	(002) Restaurant - Single Service	206	2	2	2	9/7/2012	10:35 AM	11:00 AM	Routine Inspection (001)	EJI1	Essien Isong	1	
960334	SUGAR GROVE ELEMENTARY	8405	" ""BONHOMME"""	" ""HOUSTON"""	" ""TX"""	" ""77074"""		"F,D,G"	1/1/2014	(031) School Cafeteria - Intermediate / Middle / Jr. High	203	3	8	1	2/26/2013	10:30 AM	10:45 AM	Routine Inspection (001)	ADS1	Argemiro Sierra	2	
960335	VALU DISCOUNT LIQUOR	11045	" ""WESTHEIMER"""	" ""HOUSTON"""	" ""TX"""	" ""77042"""		F	8/30/2013	(100) Convenience Grocery - Packaged	207	1	2	2	11/9/2012	11:15 AM	11:55 AM	Routine Inspection (001)	MXR1	Marja Ramsey	0	
960342	LUPE'S CATERING KITCHEN	306	" ""STAFFORD"""	" ""HOUSTON"""	" ""TX"""	" ""77079"""		"F,G"	8/30/2013	(002) Restaurant - Single Service	205	3	55	1	2/26/2013	9:55 AM	10:10 AM	Routine Inspection (001)	AMF1	Abeid Fells	2	
960361	PAPPASITO'S CANTINA	11831	" ""EAST"""	" ""HOUSTON"""	" ""TX"""	" ""77029"""		"F,G"	9/8/2013	(001) Restaurant - Full Service	404	3	50	1	12/27/2012	2:00 PM	2:15 PM	Routine Inspection (001)	GAB1	Gene Bowden	5	
960395	WILLIAMS-SONOMA #245	500	" ""BAYBROOK MALL"""	" ""FRIENDSWOOD"""	" ""TX"""	" ""77546"""		"F,G"	9/16/2013	(100) Convenience Grocery - Packaged	107	2	22	1	1/23/2013	3:05 PM	4:00 PM	Routine Inspection (001)	JCR1	Joseph Raia	2	
960401	LA FOGATA	11630	" ""SOUTHWEST"""	" ""HOUSTON"""	" ""TX"""	" ""77031"""		"F,G"	9/8/2013	(001) Restaurant - Full Service	203	3	9	1	3/15/2013	9:30 AM	9:45 AM	Routine Inspection (001)	ADS1	Argemiro Sierra	2	
960423	S & R LIQUOR #2	14366	" ""MEMORIAL"""	" ""HOUSTON"""	" ""TX"""	" ""77079"""		F	8/1/2013	(100) Convenience Grocery - Packaged	205	1	2	1	1/31/2013	3:20 PM	3:30 PM	Routine Inspection (001)	AMF1	Abeid Fells	0	
960439	MCDONALD'S	1421	" ""NASA ROAD 1"""	" ""HOUSTON"""	" ""TX"""	" ""77058"""		"F,D,G"	9/14/2013	(002) Restaurant - Single Service	107	2	40	1	9/19/2012	7:20 AM	8:10 AM	Routine Inspection (001)	JCR1	Joseph Raia	2	
960443	LAS PALMAS BACK DOOR	5618	" ""TELEPHONE"""	" ""HOUSTON"""	" ""TX"""	" ""77087"""		F	9/15/2013	(062) Bar - Full Service	103	1	3	1	3/24/2013	4:50 PM	5:15 PM	Routine Inspection (001)	AXD1	Ashish Dasgupta	0	
960479	KINDER CARE LEARNING CENTER	1407	" ""PARKWAY PLAZA"""	" ""HOUSTON"""	" ""TX"""	" ""77077"""		"F,G"	10/2/2013	(050) Day Care Center - Open Foods	205	3	20	1	3/4/2013	9:00 AM	9:15 AM	Routine Inspection (001)	AMF1	Abeid Fells	2	
960494	FRANKLIN ELEMENTARY P.T.O.	7101	" ""CANAL"""	" ""HOUSTON"""	" ""TX"""	" ""77011"""		F	9/25/2013	(034) School Cafeteria - PTO	404	2	2	2	4/16/2013	8:10 AM	9:25 AM	Routine Inspection (001)	RLR1	Remonda Robinson	0	
960503	OLDE TOWN KOLACHE	12037	" ""NORTHWEST"""	" ""HOUSTON"""	" ""TX"""	" ""77092"""		"F,G"	9/28/2013	(002) Restaurant - Single Service	303	2	9	1	1/22/2013	10:55 AM	11:20 AM	Routine Inspection (001)	DXM1	David Martinez	3	
960531	LSG SKY CHEF COMMISSARY	18950	" ""COLONEL FISHER"""	" ""HOUSTON"""	" ""TX"""	" ""77032"""	(281) 443-8560	"F,G"	6/30/2013	(080) Catering Establishment	502	3	0	1	8/6/2012	2:30 PM	3:00 PM	Routine Inspection (001)	MAE1	Maurice Edwards	5	
960534	99-CENT STORE	8654	" ""BRAESWOOD"""	" ""HOUSTON"""	" ""TX"""	" ""77031"""		F	9/28/2013	(100) Convenience Grocery - Packaged	203	1	0	1	2/28/2013	11:25 AM	12:10 PM	Routine Inspection (001)	ADS1	Argemiro Sierra	0	
960546	LESLIE'S BAKERY & GROCERY	4403	" ""TELEPHONE"""	" ""HOUSTON"""	" ""TX"""	" ""77087"""		"F,G"	10/2/2013	(120) Bakery - Retail 	103	1	10	1	1/31/2013	1:00 PM	2:00 PM	Routine Inspection (001)	IFC1	I-Yuan Chen	2	
960563	TEXADELPHIA	6025	" ""WESTHEIMER"""	" ""HOUSTON"""	" ""TX"""	" ""77057"""		"F,G"	10/3/2013	(002) Restaurant - Single Service	202	3	35	1	12/12/2012	3:55 PM	4:20 PM	Routine Inspection (001)	JBB1	Jerry Bradshaw	2	
960565	WESTSIDE TENNIS CLUB	1200	" ""WILCREST"""	" ""HOUSTON"""	" ""TX"""	" ""77042"""		"F,D,G"	9/20/2013	(001) Restaurant - Full Service	207	3	20	3	4/19/2013	11:15 AM	12:00 AM	Routine Inspection (001)	MXR1	Marja Ramsey	2	
960574	GALLEGOS ELEMENTARY PTO	7415	" ""HARRISBURG"""	" ""HOUSTON"""	" ""TX"""	" ""77011"""		F	10/6/2013	(034) School Cafeteria - PTO	404	1	4	1	4/9/2013	9:30 AM	10:25 AM	Routine Inspection (001)	RLR1	Remonda Robinson	0	
960576	WHATABURGER #89	905	" ""NORTH LOOP WEST"""	" ""HOUSTON"""	" ""TX"""	" ""77008"""		"F,D,G"	10/6/2013	(002) Restaurant - Single Service	303	2	39	1	10/24/2012	9:15 AM	9:45 AM	Routine Inspection (001)	DXM1	David Martinez	2	
960584	DEL MAR LANES (MIKE HOLLAND)	3020	" ""MANGUM"""	" ""HOUSTON"""	" ""TX"""	" ""77092"""		"F,G"	10/5/2013	(002) Restaurant - Single Service	303	2	9	1	4/19/2013	10:50 AM	11:45 AM	Routine Inspection (001)	JXM1	Javier Mora	2	
960587	LUBY'S #27 - 0191	5335	" ""GULF"""	" ""HOUSTON"""	" ""TX"""	" ""77023"""		"F,G"	2/27/2014	(001) Restaurant - Full Service	102	3	50	1	4/29/2012	3:50 PM	5:00 PM	Routine Inspection (001)	JTD1	Jay Dunn	2	
960596	CENTER POINT FOOD MART	8611	" ""MOSLEY"""	" ""HOUSTON"""	" ""TX"""	" ""77075"""		"F,D,G"	10/9/2013	(101) Convenience Grocery - Open foods	106	2	3	2	2/21/2013	11:00 AM	11:40 AM	Routine Inspection (001)	LWT1	LaTerica Thomas	2	
960609	THE CHEESECAKE FACTORY #0013	5015	" ""WESTHEIMER"""	" ""HOUSTON"""	" ""TX"""	" ""77056"""		"F,G"	10/20/2013	(001) Restaurant - Full Service	201	3	250	1	7/10/2012	11:00 AM	12:00 PM	Routine Inspection (001)	GXL1	Gary Lee	9	
960614	ST. NICHOLAS DAY CARE	1920	" ""BRAESWOOD"""	" ""HOUSTON"""	" ""TX"""	" ""77025"""	(723) 791-9977	"F,G"	10/16/2013	(050) Day Care Center - Open Foods	104	3	0	1	12/21/2012	9:50 AM	10:45 AM	Routine Inspection (001)	SRL1	Sharhonda Lee	2	
960615	JIMMY   SUPERMARKET	5001	" ""CHAPMAN"""	" ""HOUSTON"""	" ""TX"""	" ""77009"""		"F,G"	10/12/2013	(091) Retail Food Market - Multi Service	301	1	2	1	12/3/2012	2:30 PM	3:05 PM	Routine Inspection (001)	JXM1	Javier Mora	2	
960624	STICKS BILLIARDS & BAR	9890	" ""SOUTHWEST"""	" ""HOUSTON"""	" ""TX"""	" ""77074"""		F	10/13/2013	(062) Bar - Full Service	203	1	9	2	3/14/2013	11:00 AM	12:00 PM	Routine Inspection (001)	ADS1	Argemiro Sierra	1	
960646	SHIPLEY DONUTS	12633	" ""BISSONNET"""	" ""HOUSTON"""	" ""TX"""	" ""77099"""		"F,G"	10/20/2013	(002) Restaurant - Single Service	203	3	8	1	2/27/2013	11:30 AM	11:45 AM	Routine Inspection (001)	ADS1	Argemiro Sierra	2	
960653	NORTH POINTE ELEMENTARY	3200	" ""ALMOND CREEK"""	" ""HOUSTON"""	" ""TX"""	" ""77059"""		"F,G"	10/8/2013	(030) School Cafeteria - Elementary	107	3	4	1	2/20/2013	8:05 AM	8:55 AM	Routine Inspection (001)	JCR1	Joseph Raia	4	
960667	RICHARD'S LIQUOR & FINE WINES	5750	" ""WOODWAY"""	" ""HOUSTON"""	" ""TX"""	" ""77057"""		F	10/20/2013	(100) Convenience Grocery - Packaged	202	1	2	1	3/20/2013	12:50 PM	1:15 PM	Routine Inspection (001)	JBB1	Jerry Bradshaw	0	
960681	TEXAS GRILL & ICE CREAM	225	" ""EL DORADO"""	" ""WEBSTER"""	" ""TX"""	" ""77598"""		"F,D,G"	10/30/2013	(002) Restaurant - Single Service	107	2	17	1	1/4/2013	2:35 PM	3:10 PM	Routine Inspection (001)	JCR1	Joseph Raia	2	
960692	HOUSTON RECOVERY CAMPUS	4514	" ""LYONS"""	" ""HOUSTON"""	" ""TX"""	" ""77020"""		"F,G"	4/19/2013	(040) Hospitals	505	3	5	3	3/7/2013	8:00 AM	3:15 AM	Routine Inspection (001)	CPY1	Ching-Ping Yang	11	
960694	STOP OVER FOOD STORE	8532	" ""HAMMERLY"""	" ""HOUSTON"""	" ""TX"""	" ""77055"""		"F,G"	10/1/2013	(101) Convenience Grocery - Open foods	302	2	3	1	10/19/2012	11:20 PM	12:05 PM	Routine Inspection (001)	VLT1	Vakeshia Taylor	2	
960695	MARSHALL'S #608	5000	" ""WESTHEIMER"""	" ""HOUSTON"""	" ""TX"""	" ""77056"""		F	8/25/2013	(100) Convenience Grocery - Packaged	201	1	3	1	12/12/2012	11:30 AM	11:50 AM	Routine Inspection (001)	JSE1	John Echols	0	
960714	KIM SON COMMISSARY & WAREHOUSE	1613	" ""SAINT EMANUEL"""	" ""HOUSTON"""	" ""TX"""	" ""77003"""		"F,G"	10/30/2013	(080) Catering Establishment	503	2	0	1	9/26/2012	9:45 AM	10:10 AM	Routine Inspection (001)	SDW1	Sheila Washington	2	
960735	HUGHES ROAD SHELL	10840	" ""HUGHES"""	" ""HOUSTON"""	" ""TX"""	" ""77089"""		F	10/31/2013	(100) Convenience Grocery - Packaged	106	1	2	1	2/5/2013	9:45 AM	10:10 AM	Routine Inspection (001)	LWT1	LaTerica Thomas	0	
960736	SAM'S GROCERY	15743	" ""LEE"""	" ""HOUSTON"""	" ""TX"""	" ""77032"""		"F,G"	10/31/2013	(002) Restaurant - Single Service	406	2	3	1	12/4/2012	7:30 AM	7:50 AM	Routine Inspection (001)	GXL1	Gary Lee	4	
960748	THE 43RD RESTAURANT	1415	" ""LOUISIANA"""	" ""HOUSTON"""	" ""TX"""	" ""77002"""		"F,G"	11/6/2013	(001) Restaurant - Full Service	401	3	7	1	5/8/2013	7:30 AM	7:45 AM	Routine Inspection (001)	GAB1	Gene Bowden	2	
960754	HANDI-STOP	1295	" ""PINEMONT"""	" ""HOUSTON"""	" ""TX"""	" ""77018"""		"F,G"	11/2/2013	(101) Convenience Grocery - Open foods	304	1	0	3	10/18/2012	11:45 AM	12:10 PM	Routine Inspection (001)	RJL1	Rosalind LaFleur	2	
960766	WASH-N-WATCH	7210	" ""LAWNDALE"""	" ""HOUSTON"""	" ""TX"""	" ""77012"""		"F,G"	11/7/2013	(002) Restaurant - Single Service	102	2	3	1	9/4/2012	3:35 PM	3:50 PM	Routine Inspection (001)	MRW1	Marcia Washington	2	
960784	CHURRASCO'S	9705	" ""WESTHEIMER"""	" ""HOUSTON"""	" ""TX"""	" ""77042"""		"F,D,G"	11/9/2013	(001) Restaurant - Full Service	207	3	56	1	1/3/2013	1:05 PM	1:55 PM	Routine Inspection (001)	MXR1	Marja Ramsey	2	
960814	ORIGINAL TIMMY CHAN'S	4208	" ""FUQUA"""	" ""HOUSTON"""	" ""TX"""	" ""77045"""		"F,G"	11/15/2013	(002) Restaurant - Single Service	105	2	7	2	4/15/2013	12:10 PM	1:00 PM	Routine Inspection (001)	LWT1	LaTerica Thomas	2	
960815	SHIPLEY DONUTS	401	" ""RICHMOND"""	" ""HOUSTON"""	" ""TX"""	" ""77002"""		"F,G"	11/17/2013	(002) Restaurant - Single Service	401	2	7	1	10/18/2012	7:30 AM	8:10 AM	Routine Inspection (001)	GAB1	Gene Bowden	2	
960830	MCDONALD'S	5555	" ""HERMANN PARK CIRCLE"""	" ""HOUSTON"""	" ""TX"""	" ""77030"""		"F,D,G"	11/16/2013	(002) Restaurant - Single Service	507	2	25	1	2/4/2013	2:10 AM	3:40 AM	Routine Inspection (001)	SLA1	Sandy Andorka	3	
960836	CATBIRD'S	1336	" ""WESTHEIMER"""	" ""HOUSTON"""	" ""TX"""	" ""77006"""		F	11/16/2013	(062) Bar - Full Service	402	1	7	1	4/2/2012	2:25 PM	2:55 PM	Routine Inspection (001)	JSE1	John Echols	0	
960844	FIRST UNITARIAN CHURCH	5200	" ""FANNIN"""	" ""HOUSTON"""	" ""TX"""	" ""77004"""	(713) 526-5200	"F,G"	11/17/2013	(001) Restaurant - Full Service	101	3	1	1	12/11/2012	3:15 PM	4:00 PM	Routine Inspection (001)	JTD1	Jay Dunn	2	
960867	NORTHSIDE BANANA CO.	2554	" ""AIRLINE"""	" ""HOUSTON"""	" ""TX"""	" ""77009"""		F	11/22/2013	(151) Warehouses +A85	507	1	0	1	8/16/2012	9:00 AM	9:20 AM	Routine Inspection (001)	SLA1	Sandy Andorka	0	
960876	STOP N IN	9620	" ""LONG POINT"""	" ""HOUSTON"""	" ""TX"""	" ""77055"""		"F,G"	9/1/2013	(002) Restaurant - Single Service	302	2	2	3	3/14/2013	9:25 AM	9:45 AM	Routine Inspection (001)	VLT1	Vakeshia Taylor	2	
960881	WESTBURY CHRISTIAN SCHOOL	10420	" ""HILLCROFT"""	" ""HOUSTON"""	" ""TX"""	" ""77096"""		"F,G"	12/1/2013	(031) School Cafeteria - Intermediate / Middle / Jr. High	104	3	6	1	3/29/2013	12:45 AM	1:45 PM	Routine Inspection (001)	SRL1	Sharhonda Lee	2	
960883	REVEILLE HEAD START	3716	" ""REVEILLE"""	" ""HOUSTON"""	" ""TX"""	" ""77087"""		"F,G"	10/20/2013	(050) Day Care Center - Open Foods	103	3	4	1	12/4/2012	2:35 PM	3:30 PM	Routine Inspection (001)	IFC1	I-Yuan Chen	2	
960899	HARTZ FRIED CHICKEN	14302	" ""WESTHEIMER"""	" ""HOUSTON"""	" ""TX"""	" ""77077"""		"F,G"	12/5/2013	(002) Restaurant - Single Service	205	2	4	1	9/25/2012	3:10 PM	4:10 PM	Routine Inspection (001)	JBB1	Jerry Bradshaw	2	
960903	MOLINA'S MEXICAN RESTAURANT	7901	" ""WESTHEIMER"""	" ""HOUSTON"""	" ""TX"""	" ""77063"""		"F,G"	12/5/2013	(001) Restaurant - Full Service	207	3	60	2	1/7/2013	12:05 PM	1:05 PM	Routine Inspection (001)	MXR1	Marja Ramsey	5	
960913	BENJY'S RESTAURANT	2424	" ""DUNSTAN"""	" ""HOUSTON"""	" ""TX"""	" ""77005"""		"F,G"	12/11/2013	(001) Restaurant - Full Service	101	3	0	1	1/7/2013	10:25 AM	11:50 AM	Routine Inspection (001)	JTD1	Jay Dunn	5	
960920	WHATABURGER #138	1040	" ""GESSNER"""	" ""HOUSTON"""	" ""TX"""	" ""77055"""		"F,D,G"	12/8/2013	(002) Restaurant - Single Service	302	2	30	2	12/7/2011	3:20 PM	4:30 PM	Routine Inspection (001)	JBB1	Jerry Bradshaw	2	
960938	FLORES PRODUCE	2520	" ""AIRLINE"""	" ""HOUSTON"""	" ""TX"""	" ""77009"""		V	11/7/2013	(110) Produce Establishment	110	1	5	1	3/28/2012	9:40 AM	10:10 AM	Routine Inspection (001)	SLA1	Sandy Andorka	0	
960945	THAI GOURMET	6324	" ""RICHMOND"""	" ""HOUSTON"""	" ""TX"""	" ""77057"""		"F,G"	12/14/2013	(001) Restaurant - Full Service	202	3	23	1	3/1/2013	10:10 AM	10:40 AM	Routine Inspection (001)	JBB1	Jerry Bradshaw	2	
960955	L & B GROCERY	7420	" ""MONTGOMERY"""	" ""HOUSTON"""	" ""TX"""	" ""77091"""		F	12/12/2013	(100) Convenience Grocery - Packaged	304	1	2	1	3/5/2013	1:35 PM	2:05 PM	Routine Inspection (001)	RJL1	Rosalind LaFleur	0	
960956	EDDY LIM FOOD MARKET	3015	" ""SAUER"""	" ""HOUSTON"""	" ""TX"""	" ""77004"""	(713) 659-9157	"F,G"	12/12/2013	(091) Retail Food Market - Multi Service	101	2	6	1	12/10/2012	11:30 AM	11:35 PM	Routine Inspection (001)	JTD1	Jay Dunn	4	
960991	GREENBRIAR BUFFETERIA	654	" ""SAM HOUSTON"""	" ""HOUSTON"""	" ""TX"""	" ""77060"""		"F,G"	12/20/2013	(002) Restaurant - Single Service	406	2	1	1	9/12/2012	1:00 PM	1:35 PM	Routine Inspection (001)	GXL1	Gary Lee	3	
960996	BURGER KING	5605	" ""SHEPHERD"""	" ""HOUSTON"""	" ""TX"""	" ""77091"""		"F,D,G"	12/22/2013	(002) Restaurant - Single Service	304	2	21	2	4/8/2013	6:15 AM	7:05 AM	Routine Inspection (001)	RJL1	Rosalind LaFleur	2	
961015	CHRISTIAN'S TOTEM	7340	" ""WASHINGTON"""	" ""HOUSTON"""	" ""TX"""	" ""77007"""		"F,G"	1/1/2013	(002) Restaurant - Single Service	301	3	9	1	12/10/2012	10:50 AM	11:55 AM	Routine Inspection (001)	JXM1	Javier Mora	2	
961024	THE MAUSOLEUM CLUB	411	" ""WESTHEIMER"""	" ""HOUSTON"""	" ""TX"""	" ""77006"""	(832) 287-5577	F	1/6/2014	(062) Bar - Full Service	402	1	5	1	11/27/2012	3:00 PM	3:15 PM	Routine Inspection (001)	DTN1	Denise Nguyen	0	
961025	EMILY'S CAFE	7676	" ""HILLMONT"""	" ""HOUSTON"""	" ""TX"""	" ""77040"""		"F,G"	1/2/2014	(002) Restaurant - Single Service	307	3	3	1	3/1/2013	9:10 AM	9:40 AM	Routine Inspection (001)	PIC1	Paul Chen	2	
961031	NICK'S SPORTS BAR & GRILL	1448	" ""WILCREST"""	" ""HOUSTON"""	" ""TX"""	" ""77042"""		"F,G"	1/3/2014	(001) Restaurant - Full Service	207	2	7	1	4/19/2013	10:30 AM	11:10 AM	Routine Inspection (001)	MXR1	Marja Ramsey	4	
961032	FIESTA MART #43	8650	" ""BRAESWOOD"""	" ""HOUSTON"""	" ""TX"""	" ""77031"""		"F,G"	7/1/2013	(091) Retail Food Market - Multi Service	203	2	111	1	12/4/2012	11:30 AM	11:45 AM	Routine Inspection (001)	ADS1	Argemiro Sierra	6	
961038	LA MICHOACANA MEAT MARKET #17	1002	" ""BOUNDARY"""	" ""HOUSTON"""	" ""TX"""	" ""77009"""		"F,G"	1/6/2014	(091) Retail Food Market - Multi Service	301	3	11	2	4/11/2013	7:35 AM	9:20 AM	Routine Inspection (001)	JXM1	Javier Mora	2	
961048	LEUNG'S MARKET	3611	" ""COCHRAN"""	" ""HOUSTON"""	" ""TX"""	" ""77009"""		F	1/4/2014	(100) Convenience Grocery - Packaged	301	2	2	1	3/14/2013	1:20 PM	1:50 PM	Routine Inspection (001)	JXM1	Javier Mora	1	
961049	MICHAEL'S OUTPOST	1419	" ""RICHMOND"""	" ""HOUSTON"""	" ""TX"""	" ""77006"""		F	1/5/2014	(062) Bar - Full Service	402	1	4	2	2/20/2013	1:25 PM	2:00 PM	Routine Inspection (001)	DTN1	Denise Nguyen	1	
961053	BOONE FOOD STORE	8002	" ""BOONE"""	" ""HOUSTON"""	" ""TX"""	" ""77072"""		"F,G"	1/8/2014	(002) Restaurant - Single Service	206	2	2	1	3/8/2013	11:30 AM	11:40 AM	Routine Inspection (001)	EJI1	Essien Isong	2	
961055	SHIPLEY DONUTS	7613	" ""KATY"""	" ""HOUSTON"""	" ""TX"""	" ""77024"""		"F,G"	1/10/2014	(002) Restaurant - Single Service	302	2	15	1	9/7/2012	10:20 AM	10:45 AM	Routine Inspection (001)	VLT1	Vakeshia Taylor	2	
961060	BURGERS FRIES N THINGS	8525	" ""SCOTT"""	" ""HOUSTON"""	" ""TX"""	" ""77051"""		"F,G"	1/9/2014	(002) Restaurant - Single Service	105	2	5	2	1/18/2013	1:40 PM	2:35 PM	Routine Inspection (001)	MXS1	Mastaneh Sarraf	2	
961073	ROMERO'S BAKERY	3506	" ""REVEILLE"""	" ""HOUSTON"""	" ""TX"""	" ""77087"""	(713) 502-6959	"F,G"	1/11/2014	(001) Restaurant - Full Service	103	2	8	2	2/7/2013	8:40 AM	9:45 AM	Routine Inspection (001)	IFC1	I-Yuan Chen	2	
961094	FOOD MART PLUS	5201	" ""RICHMOND"""	" ""HOUSTON"""	" ""TX"""	" ""77056"""		"F,G"	1/18/2014	(101) Convenience Grocery - Open foods	201	1	0	4	2/13/2013	8:00 AM	8:40 AM	Routine Inspection (001)	JSE1	John Echols	2	
961105	TAY-DO RESTAURANT	2529	" ""HIGHWAY 6"""	" ""HOUSTON"""	" ""TX"""	" ""77082"""		"F,G"	1/30/2014	(001) Restaurant - Full Service	206	3	16	2	3/26/2013	2:10 PM	2:55 PM	Routine Inspection (001)	EJI1	Essien Isong	3	
961108	LUBY'S - 0073	24004	" ""EASTEX"""	" ""KINGWOOD"""	" ""TX"""	" ""77339"""		"F,G"	2/27/2014	(001) Restaurant - Full Service	407	3	50	1	12/28/2012	5:30 PM	5:45 PM	Routine Inspection (001)	GAB1	Gene Bowden	3	
961109	PARADISE GIFTS	600	" ""TRAVIS  LEVEL A"""	" ""HOUSTON"""	" ""TX"""	" ""77002"""		"F,D"	1/18/2014	(002) Restaurant - Single Service	401	2	3	1	9/28/2012	2:30 PM	3:00 PM	Routine Inspection (001)	GAB1	Gene Bowden	0	
961110	GUADALUPE SERVICES FOOD PANTRY	326	" ""JENSEN"""	" ""HOUSTON"""	" ""TX"""	" ""77003"""		"F,G"	1/18/2014	(100) Convenience Grocery - Packaged	401	1	2	1	2/22/2013	12:30 PM	12:55 PM	Routine Inspection (001)	GAB1	Gene Bowden	0	
961127	SAMI'S CONVENIENCE & GIFTS	11	" ""GREENWAY PLAZA"""	" ""HOUSTON"""	" ""TX"""	" ""77046"""		"F,D,G"	1/2/2014	(002) Restaurant - Single Service	403	3	8	2	3/29/2013	8:45 AM	9:55 AM	Routine Inspection (001)	CPY1	Ching-Ping Yang	2	
961133	TEOTIHUACAN MEXICAN CAFE	4624	" ""IRVINGTON"""	" ""HOUSTON"""	" ""TX"""	" ""77009"""		"F,G"	1/23/2014	(001) Restaurant - Full Service	301	3	14	1	11/8/2012	10:30 AM	11:55 AM	Routine Inspection (001)	JXM1	Javier Mora	2	
961161	JOHNS HANDI PLUS #2	7242	" ""LEY"""	" ""HOUSTON"""	" ""TX"""	" ""77028"""		"F,D"	1/29/2014	(002) Restaurant - Single Service	405	2	0	3	2/11/2013	8:15 AM	8:50 AM	Routine Inspection (001)	KMY1	Karen Yokooji	1	
961162	ALAIN & MARIE LE NOTRE	7070	" ""ALLENSBY"""	" ""HOUSTON"""	" ""TX"""	" ""77022"""		"F,G"	1/26/2014	(121) Bakery - Wholesale	502	1	0	1	7/12/2012	7:20 PM	12:00 AM	Routine Inspection (001)	DAM1	David McCoy	2	
961168	LA GUADALUPANA BAKERY	2109	" ""DUNLAVY"""	" ""HOUSTON"""	" ""TX"""	" ""77006"""		"F,G"	2/1/2014	(120) Bakery - Retail 	402	3	7	1	3/1/2013	2:30 PM	2:50 PM	Routine Inspection (001)	DTN1	Denise Nguyen	2	
961173	RICHMOND LIQUOR	9376	" ""RICHMOND"""	" ""HOUSTON"""	" ""TX"""	" ""77063"""		F	1/30/2014	(100) Convenience Grocery - Packaged	207	1	1	1	1/12/2013	11:35 PM	12:15 PM	Routine Inspection (001)	MXR1	Marja Ramsey	1	
961189	CREME DE LA CREME	12707	" ""QUEENSBURY"""	" ""HOUSTON"""	" ""TX"""	" ""77024"""		"F,G"	2/12/2014	(050) Day Care Center - Open Foods	302	3	0	2	3/25/2013	8:40 AM	9:15 AM	Routine Inspection (001)	VLT1	Vakeshia Taylor	3	
961208	COURTYARD BY MARRIOTT	9190	" ""GULF"""	" ""HOUSTON"""	" ""TX"""	" ""77017"""		"F,G"	3/1/2014	(001) Restaurant - Full Service	102	2	4	2	4/16/2013	8:35 AM	9:45 AM	Routine Inspection (001)	MRW1	Marcia Washington	2	
961215	MAXEY SHELL	570	" ""MAXEY"""	" ""HOUSTON"""	" ""TX"""	" ""77015"""		"F,D,G"	2/1/2014	(002) Restaurant - Single Service	405	2	3	1	12/21/2012	12:40 PM	1:00 PM	Routine Inspection (001)	GXL1	Gary Lee	2	
961223	BECK'S PRIME SNACK BAR	1001	" ""MEMORIAL LOOP"""	" ""HOUSTON"""	" ""TX"""	" ""77007"""		"F,D,G"	2/8/2014	(001) Restaurant - Full Service	301	3	21	1	4/16/2013	8:50 AM	9:00 AM	Routine Inspection (001)	JXM1	Javier Mora	2	
961226	AFTON OAKS NURSING CENTER	7514	" ""KINGSLEY"""	" ""HOUSTON"""	" ""TX"""	" ""77087"""		"F,G"	12/1/2013	(040) Hospitals	103	3	14	1	1/7/2013	10:45 AM	12:30 PM	Routine Inspection (001)	IFC1	I-Yuan Chen	2	
961279	MONTESSORI SCHOOL OF DOWNTOWN	15625	" ""SPACE CENTER"""	" ""HOUSTON"""	" ""TX"""	" ""77062"""		"F,G"	2/19/2014	(050) Day Care Center - Open Foods	107	3	2	1	3/5/2013	7:20 AM	7:55 AM	Routine Inspection (001)	JCR1	Joseph Raia	3	
961288	CHURCH'S CHICKEN #1478	425	" ""CROSSTIMBERS"""	" ""HOUSTON"""	" ""TX"""	" ""77022"""		"F,G"	2/2/2014	(002) Restaurant - Single Service	305	2	9	1	9/18/2012	12:20 PM	12:45 PM	Routine Inspection (001)	ZYW1	Zenobia Walker	2	
961295	NEHEMIAH NEIGHBORHOOD CENTER	5015	" ""FANNIN"""	" ""HOUSTON"""	" ""TX"""	" ""77004"""		F	3/1/2014	(050) Day Care Center - Open Foods	101	3	1	1	4/22/2013	9:15 AM	9:40 AM	Routine Inspection (001)	JTD1	Jay Dunn	1	
961300	TEL-WINK GRILL	4318	" ""TELEPHONE"""	" ""HOUSTON"""	" ""TX"""	" ""77087"""		"F,G"	2/22/2014	(001) Restaurant - Full Service	103	3	25	3	10/17/2012	10:25 AM	12:00 PM	Routine Inspection (001)	IFC1	I-Yuan Chen	2	
961313	STARBUCKS COFFEE #6219	2520	" ""UNIVERSITY"""	" ""HOUSTON"""	" ""TX"""	" ""77005"""		"F,G"	3/1/2014	(002) Restaurant - Single Service	101	2	20	1	9/25/2012	7:25 AM	8:20 AM	Routine Inspection (001)	JTD1	Jay Dunn	2	
